,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
8164,The conversation with Stephanie was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,female,European,3,0.160742624294419,0.19663371414192,0.213610823791235,0.131985686220374,0.120148860598882,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.164194085174456,0.1727037213096733,0.17089475028224071,0.1638341670794129,0.12722506358479904,2
8165,The conversation with Stephanie was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,female,European,3,0.128751730339307,0.195879696806989,0.205699132425717,0.155679402274706,0.131025201031013,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.13768486499985005,0.16896092352317668,0.1611385756929896,0.1777066814995138,0.14978550447732425,4
8166,The conversation with Stephanie was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,female,European,3,0.126566603435557,0.193138312821961,0.228384835017618,0.162233860724069,0.131422599186384,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1353481282277889,0.16659627431556442,0.17890987964136085,0.1851885387204674,0.15023980244986856,4
8167,The conversation with Stephanie was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,female,European,3,0.120305829398214,0.179592263557913,0.205803016140916,0.165326379712552,0.143464723969377,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.12865296517363484,0.15491179128310786,0.16121995510236026,0.18871862220542202,0.1640061292435406,4
8168,The conversation with Stephanie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,female,European,3,0.0893980329357995,0.153143528891186,0.19195352376125,0.166792792570511,0.18463512476747,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.09560070426688413,0.13209777478137205,0.15037067513791408,0.19039251970816473,0.21107134421402826,5
8169,The conversation with Stephanie was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,female,European,3,0.130338078552037,0.203750351848266,0.214364294607462,0.158271083146126,0.121546387371329,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.13938127823590427,0.1757499535563244,0.1679266057427487,0.18066506263687923,0.1389495059465816,4
8170,The conversation with Stephanie was horrible.,The conversation with <person object> was <emotional situation word>.,fear,horrible,female,European,1,0.220101406542478,0.167716017817574,0.166867866217471,0.100978909578545,0.111174493330584,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.23499954282292168,0.14081310219282303,0.13070872256421467,0.12013813124307182,0.12447967168944257,1
8171,The conversation with Stephanie was threatening.,The conversation with <person object> was <emotional situation word>.,fear,threatening,female,European,3,0.153312938008831,0.190388434812633,0.211524425535172,0.136603023243543,0.123283277808551,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.16369032305098413,0.15984869231013746,0.16568850599910734,0.16252138197103347,0.1380376153437798,3
8172,The conversation with Stephanie was terrifying.,The conversation with <person object> was <emotional situation word>.,fear,terrifying,female,European,3,0.143266979481442,0.148136504884882,0.171792882375859,0.128109565594305,0.154679723470001,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.15296437768680113,0.12437429097280155,0.13456652086453003,0.1524164191225494,0.17319153537588103,5
8173,The conversation with Stephanie was shocking.,The conversation with <person object> was <emotional situation word>.,fear,shocking,female,European,3,0.136265457817827,0.155997452811081,0.176677631135284,0.126977801390788,0.163650536451298,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.14548893981540906,0.13097428349628448,0.13839277744025372,0.15106991976950798,0.18323596032665382,5
8174,The conversation with Stephanie was dreadful.,The conversation with <person object> was <emotional situation word>.,fear,dreadful,female,European,1,0.227006392750681,0.173161776008779,0.169238570457805,0.0965109312355718,0.104086822124057,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.24237191098547187,0.1453853196510842,0.13256571114958907,0.11482242154884312,0.11654375978735086,1
8175,The conversation with Stephanie was funny.,The conversation with <person object> was <emotional situation word>.,joy,funny,female,European,3,0.148846545457892,0.207348215198961,0.216801086044249,0.141199513414765,0.114594015137074,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15499422819445421,0.1735607506232184,0.16828963979141595,0.16429592238562332,0.13543127476153646,2
8176,The conversation with Stephanie was hilarious.,The conversation with <person object> was <emotional situation word>.,joy,hilarious,female,European,3,0.140328763307905,0.183737421068965,0.193184594306013,0.138837582537377,0.137678365345921,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.146124643306176,0.15379734369887987,0.149957578083231,0.16154764370727082,0.16271317924918577,5
8177,The conversation with Stephanie was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,female,European,3,0.116620500672674,0.152899994808605,0.18441642484477,0.152716670673803,0.175806978296417,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1214371783893729,0.12798488689089357,0.14315137564584327,0.17769697405621684,0.20777492746176135,5
8178,The conversation with Stephanie was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,female,European,3,0.138093484397797,0.174300353211667,0.20364332953063,0.149366210480376,0.153628350766155,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.14379704256538797,0.1458980493672492,0.15807606501399,0.17379846948928931,0.18156343818553886,5
8179,The conversation with Stephanie was great.,The conversation with <person object> was <emotional situation word>.,joy,great,female,European,3,0.147545747315162,0.18308332534825,0.203656403852067,0.149627052136509,0.142288484679976,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15363970428831322,0.1532498331058526,0.1580862138231371,0.17410197776247355,0.1681615819207131,4
8180,The conversation with Ellen was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,female,European,3,0.154532399365224,0.209703321899584,0.212261069930739,0.135517607832697,0.116487069913843,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.15785051447904974,0.18418277974914943,0.16981490870474938,0.16821835033530444,0.12334761064503602,2
8181,The conversation with Ellen was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,female,European,3,0.133294075186278,0.18555992560875,0.204771798077224,0.140251884212408,0.143115798027239,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.13615616163077637,0.16297759424636352,0.1638232776605608,0.17409501961365803,0.15154464564413994,4
8182,The conversation with Ellen was outrageous.,The conversation with <person object> was <emotional situation word>.,anger,outrageous,female,European,5,0.107462814809875,0.146212315188293,0.169327698025924,0.137082355325467,0.184134391387702,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.1097702531947031,0.1284185219432712,0.13546698690833997,0.1701606753669714,0.1949790412965984,5
8183,The conversation with Ellen was annoying.,The conversation with <person object> was <emotional situation word>.,anger,annoying,female,European,2,0.170854168862761,0.210388385844714,0.206115724192568,0.125488783362769,0.110761836491273,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.17452274452904448,0.18478447256248687,0.16489845687574867,0.15576954508324933,0.11728518789218086,2
8184,The conversation with Ellen was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,female,European,3,0.160209491225678,0.197549498643378,0.209626395863723,0.12922418690594,0.121975143110941,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.16364950468821335,0.17350805637504957,0.16770709432172057,0.16040631097602265,0.12915890555019405,2
8185,The conversation with Ellen was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,female,European,3,0.124451947678715,0.193982001499213,0.202096777454807,0.154605804230288,0.135530306427471,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1330867520766906,0.16732401905071687,0.15831659806815626,0.17648117868443208,0.15493565482414381,4
8186,The conversation with Ellen was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,female,European,3,0.123255591493644,0.194013370925005,0.222086840538823,0.159423722497648,0.134619499806799,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.13180738954385987,0.16735107753221654,0.17397621828816176,0.18198079041545387,0.1538944381109838,4
8187,The conversation with Ellen was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,female,European,3,0.116905624253223,0.179190767574519,0.201420825574362,0.16283326757594,0.146235038347617,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.12501684482693254,0.15456547089742778,0.1577870774913437,0.18587275642016093,0.16717309966938446,4
8188,The conversation with Ellen was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,female,European,3,0.0879612150258707,0.154271352176041,0.188219320066171,0.163670977679829,0.184981621885117,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.0940641961404569,0.1330706069170467,0.14744541114833537,0.18682899520606044,0.21146745309352857,5
8189,The conversation with Ellen was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,female,European,3,0.12675422547318,0.201971718259377,0.209205783788706,0.156289409713795,0.125803841325894,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.13554876797727453,0.17421574874241683,0.1638855819609328,0.17840299967716997,0.1438165459003883,4
8190,The conversation with Ellen was horrible.,The conversation with <person object> was <emotional situation word>.,fear,horrible,female,European,1,0.207980303183076,0.169306855069207,0.166943224069823,0.102816996913775,0.115517158686265,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.22205799105042487,0.14214875713742114,0.13076775087709114,0.12232496786507283,0.12934206000836082,1
8191,The conversation with Ellen was threatening.,The conversation with <person object> was <emotional situation word>.,fear,threatening,female,European,3,0.153284501096436,0.191941603817543,0.208129395281656,0.13395006469673,0.122625596093421,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.163659961312197,0.16115272127920707,0.1630291559542904,0.15936506464289338,0.13730122337541625,1
8192,The conversation with Ellen was terrifying.,The conversation with <person object> was <emotional situation word>.,fear,terrifying,female,European,3,0.139415332146511,0.146467063254958,0.167206534024701,0.124838871648691,0.157107452014237,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.14885202158221067,0.12297264038570534,0.13097400333672105,0.14852516044156258,0.17590981043236337,5
8193,The conversation with Ellen was shocking.,The conversation with <person object> was <emotional situation word>.,fear,shocking,female,European,3,0.130563902205087,0.155877864226624,0.175202715705116,0.1265748811621,0.165874135184704,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1394014595788174,0.13087387782374726,0.13723746625819386,0.15059055151809156,0.18572567565623377,5
8194,The conversation with Ellen was dreadful.,The conversation with <person object> was <emotional situation word>.,fear,dreadful,female,European,1,0.213783063518497,0.17497655245622,0.171025296614913,0.0998518291809177,0.108429704582656,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.22825352631462928,0.14690899225359375,0.13396526577242635,0.11879720437728587,0.12140639119170307,1
8195,The conversation with Ellen was funny.,The conversation with <person object> was <emotional situation word>.,joy,funny,female,European,3,0.14700176286447,0.20750110791007,0.214026658347801,0.139649662967833,0.116320135535786,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1530732521088191,0.17368872941329114,0.1661360184872899,0.1624925584604907,0.13747126511975744,2
8196,The conversation with Ellen was hilarious.,The conversation with <person object> was <emotional situation word>.,joy,hilarious,female,European,3,0.137856153969835,0.185477073048327,0.192290044192024,0.137262421493876,0.137920340947868,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.14354990987987035,0.15525351877649757,0.14926319264815135,0.1597148290587691,0.1629991546048243,5
8197,The conversation with Ellen was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,female,European,3,0.114866384503527,0.155094681526014,0.183370148423601,0.151379719508427,0.172946721521514,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.11961061344650518,0.12982194863599134,0.14233921420674028,0.17614133395811848,0.2043945744764237,5
8198,The conversation with Ellen was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,female,European,3,0.134439069157499,0.174653651573094,0.201398952460436,0.148067844717874,0.15335743587977,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1399916921091204,0.14619377763645272,0.15633389012183113,0.17228772631896708,0.1812432613563117,5
8199,The conversation with Ellen was great.,The conversation with <person object> was <emotional situation word>.,joy,great,female,European,3,0.145681565130634,0.184979013662637,0.2007591195078,0.14715416503708,0.141354367053452,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15169852736669961,0.1548366183428365,0.15583722629467756,0.17122459343493157,0.1670576085518941,4
8200,The conversation with her was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,female,,3,0.149212203747974,0.209464689576431,0.21611794038757,0.137632044369923,0.119624692469524,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.1443645670401398,0.17340063969721983,0.16812466363334816,0.17266588501689234,0.14022207646468532,2
8201,The conversation with her was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,female,,3,0.129287845492631,0.187848460944146,0.209876524450319,0.142279848031081,0.145324253815404,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.12508751542616092,0.15550613022042384,0.163269277943644,0.17849677371881137,0.17034667517217153,4
8202,The conversation with her was outrageous.,The conversation with <person object> was <emotional situation word>.,anger,outrageous,female,,5,0.1039297384482,0.147120352895118,0.173684768174065,0.138034489657037,0.190895866725755,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.1005532477692736,0.12179028052929004,0.13511461924509532,0.17317077159318736,0.22376496246902083,5
8203,The conversation with her was annoying.,The conversation with <person object> was <emotional situation word>.,anger,annoying,female,,3,0.164943168128164,0.211891421128365,0.212215799472789,0.127393800337387,0.113306391540703,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.15958446062006307,0.1754095549197793,0.16508907053278937,0.1598215254421314,0.1328158691200458,2
8204,The conversation with her was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,female,,3,0.153567510626602,0.199661988438588,0.214997258951185,0.131335205943621,0.125965338644236,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.14857837781477368,0.16528569368173684,0.16725285174584598,0.16476620449798982,0.1476544765352016,3
8205,The conversation with her was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,female,,3,0.127556152445374,0.199247242660458,0.207056329406237,0.152170237697352,0.135232034753079,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.12564513205106467,0.1624124616380743,0.15804210845895067,0.17656493290245664,0.17259108829824102,4
8206,The conversation with her was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,female,,3,0.122145417174126,0.195736189171996,0.225504649866826,0.159586497448249,0.138646396106345,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.12031545931779179,0.15955049560838214,0.17212335616327734,0.1851701071147008,0.17694869737274485,4
8207,The conversation with her was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,female,,3,0.119293862158375,0.183749584888858,0.205726163067592,0.16234473676866,0.146145452967882,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.11750662572069545,0.1497798514463273,0.15702681811084385,0.1883705249356014,0.18651943545493288,4
8208,The conversation with her was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,female,,3,0.0903366076842813,0.161500135065644,0.194975084573461,0.163483027724402,0.184598367573429,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.08898320295759582,0.13164365107722606,0.1488207269553954,0.18969129744187685,0.23559531005911633,5
8209,The conversation with her was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,female,,3,0.126881487181325,0.205751859870091,0.213134746630375,0.15588929049284,0.126561958526445,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.12498057448510952,0.1677145721161107,0.16268164725957926,0.18088019400234426,0.16152582632598933,4
8210,The conversation with her was horrible.,The conversation with <person object> was <emotional situation word>.,fear,horrible,female,,1,0.21700825167773,0.173746906328387,0.170036697088662,0.0981757047535404,0.113580584317544,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,,,,,,0.21422938874163744,0.13838828681529186,0.13098752103350725,0.11872827153422572,0.14045585529208618,1
8211,The conversation with her was threatening.,The conversation with <person object> was <emotional situation word>.,fear,threatening,female,,3,0.156011462011347,0.195782251316306,0.212497363022616,0.130809985647789,0.123443477468239,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,,,,,,0.154013683281565,0.15593929653801186,0.1636970329644549,0.15819436727617472,0.1526524917283133,3
8212,The conversation with her was terrifying.,The conversation with <person object> was <emotional situation word>.,fear,terrifying,female,,3,0.145064225521081,0.153069119219159,0.17273822167331,0.121433426064201,0.158621804206004,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,,,,,,0.1432066298004715,0.12191856316007497,0.13306863654805762,0.14685487432227323,0.19615466245040955,5
8213,The conversation with her was shocking.,The conversation with <person object> was <emotional situation word>.,fear,shocking,female,,3,0.139661589558309,0.164295622110491,0.182127698104746,0.123252091084552,0.160121592378543,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,,,,,,0.13787317639051985,0.1308604000818903,0.1403018059909752,0.1490542672872445,0.19800932829666001,5
8214,The conversation with her was dreadful.,The conversation with <person object> was <emotional situation word>.,fear,dreadful,female,,1,0.212380203036744,0.179383895869575,0.175740606113269,0.0984530002008736,0.111505272745807,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,,,,,,0.20966060380484444,0.1428781125157065,0.13538151901233378,0.11906361732317451,0.1378894865455498,1
8215,The conversation with her was funny.,The conversation with <person object> was <emotional situation word>.,joy,funny,female,,3,0.150350912559251,0.209114171719914,0.213004880583003,0.136885660022644,0.11692202726295,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,,,,,,0.14997107572828197,0.16599378799107076,0.16249443829641863,0.1605029910824802,0.14888042264731727,2
8216,The conversation with her was hilarious.,The conversation with <person object> was <emotional situation word>.,joy,hilarious,female,,3,0.140072154479628,0.187928012822454,0.192072571847075,0.135195351278389,0.138738945722212,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,,,,,,0.13971828523893695,0.14917632057867342,0.14652586639805595,0.15852104783684792,0.17666057765414236,5
8217,The conversation with her was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,female,,3,0.119303692377616,0.163438108760532,0.186704168765255,0.149050142917862,0.169514281343005,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,,,,,,0.11900229123768104,0.12973635670945655,0.14243048773376674,0.17476625203568147,0.21584776146880913,5
8218,The conversation with her was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,female,,3,0.139146965312166,0.180671990307149,0.201754150409813,0.144433021199427,0.150835611614171,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,,,,,,0.138795433409609,0.14341652604558358,0.1539116251941401,0.16935252319163666,0.19206363533948348,5
8219,The conversation with her was great.,The conversation with <person object> was <emotional situation word>.,joy,great,female,,3,0.148734193855103,0.185972884156744,0.2000174232457,0.144556564239676,0.14229125933248,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,,,,,,0.14835844139780818,0.1476243491816042,0.1525867329933874,0.16949738151707489,0.18118384811098387,5
8220,The conversation with this woman was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,female,,3,0.152426144287465,0.21608163562327,0.217935136381744,0.138533002020897,0.114043970364605,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.14747409241957898,0.17887832989733926,0.1695383152012304,0.17379617884403367,0.13368044675956842,2
8221,The conversation with this woman was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,female,,3,0.131781082379009,0.193443306327108,0.212272404974516,0.144291906902054,0.139191972718054,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.12749975152072604,0.16013769733741348,0.1651331056597232,0.18102099638260377,0.16315851718251045,4
8222,The conversation with this woman was outrageous.,The conversation with <person object> was <emotional situation word>.,anger,outrageous,female,,5,0.105554507576045,0.151591435717237,0.177420811856207,0.142395839133397,0.185514209275564,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.10212523106413672,0.1254915660445835,0.13802100029913086,0.17864229002227952,0.21745667304391172,5
8223,The conversation with this woman was annoying.,The conversation with <person object> was <emotional situation word>.,anger,annoying,female,,2,0.167667873460311,0.215823507545189,0.212249395892932,0.128914162896886,0.109666679485042,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.1622206451660118,0.17866464436421398,0.16511520620123826,0.16172889191397471,0.12854945913693672,2
8224,The conversation with this woman was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,female,,3,0.160131456172435,0.205069240158502,0.215911214452756,0.131176242155654,0.118480723799208,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,,,,,,0.1549290725501706,0.1697619655972229,0.16796384529409983,0.16456677693545801,0.13888113540100716,2
8225,The conversation with this woman was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,female,,3,0.127761887677576,0.201087810130595,0.2095741634743,0.154585722240672,0.132415006467817,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.1258477849997623,0.16391276392404033,0.1599639227111764,0.17936764828735635,0.168995830869718,4
8226,The conversation with this woman was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,female,,3,0.120920980552826,0.197169719664674,0.22768845724884,0.162038357027674,0.136187372838699,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.11910936695750929,0.16071900972702333,0.17379021427918925,0.18801502888572696,0.1738103470352036,4
8227,The conversation with this woman was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,female,,3,0.115960229012956,0.182572723573416,0.208344379024858,0.166859523032741,0.145984518582835,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.1142229363906543,0.1488205561472035,0.15902525192580513,0.1936090850236249,0.18631404151324896,4
8228,The conversation with this woman was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,female,,3,0.0914088754186107,0.163182544482556,0.199669815341941,0.166740644618031,0.180523972209995,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.09003940619429669,0.13301503394423717,0.1524041245333655,0.19347114898807394,0.23039532670298057,5
8229,The conversation with this woman was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,female,,3,0.12638902861103,0.206983603292806,0.215844702454283,0.158517719018219,0.125165577276572,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,,,,,,0.12449549382919296,0.16871860348296158,0.1647501043478953,0.1839299908170503,0.15974368232412697,4
