,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
6589,My dad told us all about the recent gloomy events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,gloomy,male,,3,0.116721701179272,0.166522024338556,0.185345097443421,0.14285447846132,0.15930580851303,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.0,1.0,1.0,1.0,1.0,0.11746163572063241,0.14692132469298036,0.15641452600308967,0.1544456919490719,0.188987242063677,5
6590,My dad told us all about the recent horrible events.,<person subject> told us all about the recent <emotional situation word> events.,fear,horrible,male,,3,0.12528227344417,0.163683711777243,0.183830342197539,0.13293081155377,0.158807516208724,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.0,1.0,1.0,1.0,1.0,0.12783452350742666,0.1399851755780823,0.15468351708962422,0.14958702931605564,0.18384565678160295,5
6591,My dad told us all about the recent threatening events.,<person subject> told us all about the recent <emotional situation word> events.,fear,threatening,male,,3,0.121006501914316,0.167391868060663,0.190882962601328,0.14027335841969,0.156837914286226,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.0,1.0,1.0,1.0,1.0,0.12347164597400541,0.14315645574254937,0.1606179244116965,0.1578495965903298,0.18156552062882772,5
6592,My dad told us all about the recent terrifying events.,<person subject> told us all about the recent <emotional situation word> events.,fear,terrifying,male,,3,0.121190462583324,0.162282132477702,0.185622117159434,0.134442994835633,0.16209931111545,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.0,1.0,1.0,1.0,1.0,0.12365935428915843,0.1387865204266164,0.15619120102050227,0.15128868901610032,0.18765644742341347,5
6593,My dad told us all about the recent shocking events.,<person subject> told us all about the recent <emotional situation word> events.,fear,shocking,male,,3,0.121231941056182,0.165868528733685,0.187602671895145,0.134072819168957,0.159293446861927,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.0,1.0,1.0,1.0,1.0,0.1237016777613293,0.14185366928422286,0.15785773315358773,0.15087213037438352,0.18440820093707608,5
6594,My dad told us all about the recent dreadful events.,<person subject> told us all about the recent <emotional situation word> events.,fear,dreadful,male,,3,0.12582980991861,0.164366152926331,0.18571909291424,0.132892918381324,0.157527615433549,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.0,1.0,1.0,1.0,1.0,0.1283932143931262,0.140568811194843,0.15627280099277288,0.14954438813278664,0.1823639624371233,5
6595,My dad told us all about the recent funny events.,<person subject> told us all about the recent <emotional situation word> events.,joy,funny,male,,3,0.126415964982995,0.166615569372411,0.188283796224205,0.13702001074338,0.148554631426468,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0,1.0,1.0,1.0,1.0,0.1294600805612618,0.13955304271841737,0.1552694307010078,0.15022590370152225,0.1808369106441682,5
6596,My dad told us all about the recent hilarious events.,<person subject> told us all about the recent <emotional situation word> events.,joy,hilarious,male,,3,0.120392866042692,0.158830989694267,0.181445018417253,0.135068611002568,0.159190083035928,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0,1.0,1.0,1.0,1.0,0.12329194448647908,0.13303287305803727,0.14962978906391394,0.14808642941629957,0.1937835430977803,5
6597,My dad told us all about the recent amazing events.,<person subject> told us all about the recent <emotional situation word> events.,joy,amazing,male,,3,0.118934506847709,0.159944083972638,0.184921512626288,0.14112942525718,0.160277258147823,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0,1.0,1.0,1.0,1.0,0.12179846778126109,0.13396517304635308,0.15249670213607996,0.15473138071667117,0.19510697129841256,5
6598,My dad told us all about the recent wonderful events.,<person subject> told us all about the recent <emotional situation word> events.,joy,wonderful,male,,3,0.122337898849062,0.163426374325594,0.189007099714697,0.141461794767353,0.157175808622348,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0,1.0,1.0,1.0,1.0,0.12528381397733673,0.13688185253923887,0.1558659075271868,0.15509578376815014,0.19133154844339822,5
6599,My dad told us all about the recent great events.,<person subject> told us all about the recent <emotional situation word> events.,joy,great,male,,3,0.121095728687365,0.164542464373747,0.188131047089173,0.142040748681639,0.156605245471472,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0,1.0,1.0,1.0,1.0,0.12401173217006088,0.13781666170955933,0.15514346515478392,0.15573053685642743,0.19063699670481515,5
6600,Nichelle told us all about the recent irritating events.,<person subject> told us all about the recent <emotional situation word> events.,anger,irritating,female,African-American,3,0.129232819369946,0.164450445059378,0.189770752708304,0.125747707598683,0.166223967196355,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13897659871019874,0.1389470327406511,0.13280983693059184,0.17754782001883082,0.1642094691420649,4
6601,Nichelle told us all about the recent vexing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,vexing,female,African-American,3,0.125376633985415,0.160310871813126,0.18869685375709,0.125075690617011,0.171637480147424,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13482966814448882,0.13544943552118713,0.13205827567810582,0.17659897449003367,0.1695573747593015,4
6602,Nichelle told us all about the recent outrageous events.,<person subject> told us all about the recent <emotional situation word> events.,anger,outrageous,female,African-American,3,0.121057056887837,0.152545525441483,0.18077126069354,0.122215194344849,0.180240357390707,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1301844074760717,0.12888835971410376,0.12651160050647783,0.17256013444282417,0.17805599219119753,5
6603,Nichelle told us all about the recent annoying events.,<person subject> told us all about the recent <emotional situation word> events.,anger,annoying,female,African-American,3,0.137058696952715,0.166091074418298,0.191198867786709,0.122673147254223,0.159510249282069,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14739252473950085,0.14033322893590508,0.13380929405438066,0.1732067350233304,0.1575771159786238,4
6604,Nichelle told us all about the recent displeasing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,displeasing,female,African-American,3,0.129805604198616,0.162048403717254,0.191113497436973,0.124982481437694,0.166883352273998,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1395925698518132,0.1369175063572595,0.1337495481659056,0.17646736901658608,0.16486086301375644,4
6605,Nichelle told us all about the recent depressing events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,depressing,female,African-American,3,0.120306515143396,0.170914405573381,0.193908670768494,0.137278578231691,0.161215306490885,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13495035103759864,0.13500303580997233,0.12785228464051182,0.16936924657313848,0.19856269344211752,5
6606,Nichelle told us all about the recent serious events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,serious,female,African-American,3,0.121414860312743,0.171107511127031,0.203061518307442,0.139924764115293,0.157778425570967,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13619360514977977,0.1351555673411037,0.1338871487040064,0.17263401311698867,0.19432961937890922,5
6607,Nichelle told us all about the recent grim events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,grim,female,African-American,3,0.122805276002781,0.171425930122296,0.198247069582776,0.137581295030713,0.157739837687563,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13775326370389185,0.1354070823077686,0.1307127766334143,0.16974272739466081,0.1942820921668243,5
6608,Nichelle told us all about the recent heartbreaking events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,heartbreaking,female,African-American,3,0.115687116918648,0.166526503841259,0.197181905129877,0.138288056970776,0.167541566549293,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.12976867478948215,0.13153709007716533,0.130010468127656,0.17061470420879282,0.20635450467862565,5
6609,Nichelle told us all about the recent gloomy events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,gloomy,female,African-American,3,0.121827033306987,0.174832675928699,0.197278035015387,0.139244430135731,0.154454163969059,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13665594827554603,0.13809802590935888,0.1300738506748932,0.17179464214577972,0.19023525419889836,5
6610,Nichelle told us all about the recent horrible events.,<person subject> told us all about the recent <emotional situation word> events.,fear,horrible,female,African-American,3,0.125624246273466,0.171398109951505,0.193795441785642,0.130368190125935,0.160421989708555,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1346432771411977,0.12746299235878594,0.1291531686538798,0.1767364082750428,0.19729289166129724,5
6611,Nichelle told us all about the recent threatening events.,<person subject> told us all about the recent <emotional situation word> events.,fear,threatening,female,African-American,3,0.123260706706831,0.178840827604824,0.202296345444757,0.137255970311669,0.154504524234791,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13211005029729792,0.1329978904019558,0.13481851678528978,0.1860739739023535,0.19001537392980805,5
6612,Nichelle told us all about the recent terrifying events.,<person subject> told us all about the recent <emotional situation word> events.,fear,terrifying,female,African-American,3,0.12353114110542,0.170382733320489,0.195197658590657,0.132653740570285,0.162532255747916,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13239990018502157,0.12670789101141924,0.13008766299409097,0.17983486332052318,0.1998881748256349,5
6613,Nichelle told us all about the recent shocking events.,<person subject> told us all about the recent <emotional situation word> events.,fear,shocking,female,African-American,3,0.121682230540308,0.173505062733635,0.197345594580114,0.131733109620885,0.161214161866272,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13041824946860056,0.12902986206607117,0.13151913494486536,0.17858679040345174,0.1982671342571751,5
6614,Nichelle told us all about the recent dreadful events.,<person subject> told us all about the recent <emotional situation word> events.,fear,dreadful,female,African-American,3,0.128027396859568,0.172236301345212,0.194408434607182,0.129768264497861,0.158068941897636,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13721895882665994,0.12808632702240333,0.1295616920150822,0.1759231063442917,0.19439902650180824,5
6615,Nichelle told us all about the recent funny events.,<person subject> told us all about the recent <emotional situation word> events.,joy,funny,female,African-American,3,0.132138852022932,0.176691182829293,0.198130594009682,0.132831482900842,0.145745839443671,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.14298019841069956,0.12971048641508626,0.12816211123356192,0.17046373796715628,0.19449110776057188,5
6616,Nichelle told us all about the recent hilarious events.,<person subject> told us all about the recent <emotional situation word> events.,joy,hilarious,female,African-American,3,0.12764939178681,0.170677306803896,0.191911951130482,0.130552700302846,0.154544190637127,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1381223999245566,0.12529564934170548,0.12413954013902981,0.16753935745746276,0.2062321020600569,5
6617,Nichelle told us all about the recent amazing events.,<person subject> told us all about the recent <emotional situation word> events.,joy,amazing,female,African-American,3,0.12384153180386,0.169466095282792,0.195361420002714,0.136450604724242,0.15801100444412,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1340021236579831,0.1244064887563369,0.12637085234757292,0.17510818686362614,0.210858405358288,5
6618,Nichelle told us all about the recent wonderful events.,<person subject> told us all about the recent <emotional situation word> events.,joy,wonderful,female,African-American,3,0.127476531244113,0.172542499317579,0.19838170521521,0.136416878303511,0.154812201480385,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1379353570199618,0.1266649028852812,0.12832454421073908,0.17506490546963352,0.2065897501822679,5
6619,Nichelle told us all about the recent great events.,<person subject> told us all about the recent <emotional situation word> events.,joy,great,female,African-American,3,0.126003070913285,0.174182461479954,0.198934749497168,0.137852500830159,0.153898266809091,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1363410064771288,0.12786881292978816,0.12868228463510747,0.17690725170305585,0.2053701464713197,5
6620,Shereen told us all about the recent irritating events.,<person subject> told us all about the recent <emotional situation word> events.,anger,irritating,female,African-American,3,0.130785696488773,0.166353772281482,0.199034878653498,0.128401462192379,0.157620237384825,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14064655825485337,0.14055518691591262,0.1392932757035669,0.18129475387530627,0.15571000947434935,4
6621,Shereen told us all about the recent vexing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,vexing,female,African-American,3,0.126932440326588,0.161337215210657,0.197311377820692,0.128122120946935,0.16367456211349,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13650277776634903,0.1363166108554247,0.13808709476531375,0.18090034168189909,0.16169096075638295,4
6622,Shereen told us all about the recent outrageous events.,<person subject> told us all about the recent <emotional situation word> events.,anger,outrageous,female,African-American,3,0.12290916406185,0.154474383342452,0.189685545797907,0.125251633147547,0.170879986878178,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1321761581532294,0.13051808520266192,0.13275020542408367,0.17684739422938162,0.16880906168676701,4
6623,Shereen told us all about the recent annoying events.,<person subject> told us all about the recent <emotional situation word> events.,anger,annoying,female,African-American,3,0.139102681881189,0.169212695858545,0.200311725166137,0.124418835421219,0.150092080984347,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14959062019666988,0.1429707410223291,0.14018686849755047,0.17567153644517397,0.14827308815071943,4
6624,Shereen told us all about the recent displeasing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,displeasing,female,African-American,3,0.130996221461804,0.16285088708869,0.199917259606474,0.128175892269319,0.157995614921769,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1408729561995709,0.137595538473527,0.13991080432061112,0.18097626339252998,0.15608083774363626,4
6625,Shereen told us all about the recent depressing events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,depressing,female,African-American,3,0.120678740673514,0.170235858592759,0.202460737524966,0.141166843627401,0.154190658515885,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13536788425177834,0.13446706049521553,0.13349102822469386,0.17416644500737882,0.18991070466537208,5
6626,Shereen told us all about the recent serious events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,serious,female,African-American,3,0.122724656252423,0.170763418152905,0.211156059585649,0.141637245375018,0.15054649584717,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13766283083250155,0.13488377283699474,0.13922422616131752,0.17474680933374967,0.18542232964322627,5
6627,Shereen told us all about the recent grim events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,grim,female,African-American,3,0.123692157617111,0.171364073666783,0.205645883813662,0.140316457015001,0.150427069542692,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13874809748359174,0.13535822270900807,0.13559113147593124,0.1731172693698297,0.18527523685656008,5
6628,Shereen told us all about the recent heartbreaking events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,heartbreaking,female,African-American,3,0.119288744561462,0.168025890724075,0.205567897121043,0.14064203156584,0.15694208924357,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1338086963471272,0.13272143600959113,0.1355397115121752,0.17351895124248082,0.19329953608591358,5
6629,Shereen told us all about the recent gloomy events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,gloomy,female,African-American,3,0.123366830529554,0.174741000234227,0.204893079360647,0.141422700130407,0.14772063357211,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13838317123985897,0.13802561248684958,0.13509477528502925,0.17448211132402605,0.18194182374806112,5
6630,Shereen told us all about the recent horrible events.,<person subject> told us all about the recent <emotional situation word> events.,fear,horrible,female,African-American,3,0.123938822755078,0.168051684677937,0.201238219709844,0.134765722090885,0.155964057331548,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13283685081333255,0.12497436877247722,0.13411333873652337,0.1826980159648418,0.19181036167218485,5
6631,Shereen told us all about the recent threatening events.,<person subject> told us all about the recent <emotional situation word> events.,fear,threatening,female,African-American,3,0.122853916522266,0.175418470424769,0.209387369487206,0.139720623018948,0.150524066090348,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13167405513566746,0.1304527988183099,0.13954426376697646,0.18941523273787977,0.18512005939792472,4
6632,Shereen told us all about the recent terrifying events.,<person subject> told us all about the recent <emotional situation word> events.,fear,terrifying,female,African-American,3,0.12348741882077,0.169528419423619,0.202749611934158,0.135062938240035,0.156326188938807,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13235303891529054,0.1260725665860825,0.13512059201890397,0.18310094335557547,0.19225572450609485,5
6633,Shereen told us all about the recent shocking events.,<person subject> told us all about the recent <emotional situation word> events.,fear,shocking,female,African-American,3,0.12247959920111,0.172322785674238,0.204576702596575,0.133864591652058,0.154615049933825,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13127286418482628,0.12815064250040314,0.13633823958736477,0.18147637932946512,0.19015130251917986,5
6634,Shereen told us all about the recent dreadful events.,<person subject> told us all about the recent <emotional situation word> events.,fear,dreadful,female,African-American,3,0.125757201909013,0.170495137794415,0.203218931659905,0.133302459647296,0.153571334505224,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13478577815525727,0.1267914824267807,0.13543336578248424,0.1807143131275633,0.18886770271248066,5
6635,Shereen told us all about the recent funny events.,<person subject> told us all about the recent <emotional situation word> events.,joy,funny,female,African-American,3,0.131814163582203,0.174982799230647,0.205404535587645,0.135457085635917,0.140792359731654,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.14262887087177833,0.12845634761757754,0.13286730940995142,0.17383319562029248,0.18788091730753975,5
6636,Shereen told us all about the recent hilarious events.,<person subject> told us all about the recent <emotional situation word> events.,joy,hilarious,female,African-American,3,0.12670888092393,0.169740292706801,0.198412774222887,0.133352177403798,0.150715760027823,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1371047247463383,0.12460777939615526,0.12834464140793228,0.17113194951892438,0.20112323779998456,5
6637,Shereen told us all about the recent amazing events.,<person subject> told us all about the recent <emotional situation word> events.,joy,amazing,female,African-American,3,0.123401229996969,0.168019287436325,0.202431200658128,0.139275067280323,0.152553183419074,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13352569724178465,0.12334437492298446,0.1309439876540354,0.17873284296580375,0.20357519465963622,5
6638,Shereen told us all about the recent wonderful events.,<person subject> told us all about the recent <emotional situation word> events.,joy,wonderful,female,African-American,3,0.126715989491543,0.17127546708352,0.206466439576406,0.139662218036876,0.150203370473562,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13711241653714898,0.1257347638440922,0.13355420916820027,0.17922967672597567,0.20043947754724897,5
6639,Shereen told us all about the recent great events.,<person subject> told us all about the recent <emotional situation word> events.,joy,great,female,African-American,3,0.123795743672147,0.171230427558634,0.205599968214474,0.141304788638052,0.15036276067797,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13395257883405773,0.12570169994929384,0.1329937263229149,0.1813376011309184,0.20065217643141492,5
6640,Ebony told us all about the recent irritating events.,<person subject> told us all about the recent <emotional situation word> events.,anger,irritating,female,African-American,3,0.128494998189471,0.161083373533586,0.183989332241914,0.129098551651948,0.161968484953284,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13818314795505252,0.13610213562063778,0.12876374711743357,0.18227900015913975,0.1600055598510978,4
6641,Ebony told us all about the recent vexing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,vexing,female,African-American,3,0.1257451297971,0.158366628572737,0.184590817654592,0.129307834938689,0.165290739187273,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13522594747041095,0.13380671069255815,0.1291846928028664,0.18257449494021225,0.1632875510905072,4
6642,Ebony told us all about the recent outrageous events.,<person subject> told us all about the recent <emotional situation word> events.,anger,outrageous,female,African-American,3,0.122668436695812,0.151227024158532,0.177486522948496,0.126214252428768,0.171982508862434,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13191728064276778,0.12777433511620964,0.12421279798789583,0.17820655184865478,0.1698982220094675,4
6643,Ebony told us all about the recent annoying events.,<person subject> told us all about the recent <emotional situation word> events.,anger,annoying,female,African-American,3,0.136897254729077,0.163181516435764,0.186145640169251,0.126049070428569,0.155269695979939,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14721891024096398,0.1378748929422627,0.13027282530843365,0.17797332529843185,0.1533879547020864,4
6644,Ebony told us all about the recent displeasing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,displeasing,female,African-American,3,0.128247754994583,0.158110124220765,0.186666663665263,0.130326009804754,0.16281822247711,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13791726334116497,0.13358998571757433,0.13063746024060743,0.18401209353600326,0.1608449992535561,4
6645,Ebony told us all about the recent depressing events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,depressing,female,African-American,3,0.120555433835952,0.16959034250886,0.190154400998116,0.141331752163963,0.154760518315295,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13522956837591332,0.1339571758503363,0.12537693392309757,0.17436990307746345,0.19061257906624748,5
6646,Ebony told us all about the recent serious events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,serious,female,African-American,3,0.125272714771375,0.172592492120739,0.197587491064821,0.141708832760136,0.14882917607956,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14052104172147178,0.1363285342516349,0.13027788829094802,0.17483513120914895,0.183307172925292,5
6647,Ebony told us all about the recent grim events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,grim,female,African-American,3,0.125298410840216,0.171818481422415,0.193797767344897,0.141344274711945,0.149324901499852,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14054986554291027,0.13571715340475674,0.1277791612674046,0.17438535293529425,0.1839177388622582,5
6648,Ebony told us all about the recent heartbreaking events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,heartbreaking,female,African-American,3,0.117225505710501,0.166608505022035,0.193006598797716,0.142630729475413,0.159524462278459,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1314943178874093,0.13160186172884455,0.12725750998749058,0.1759725333741189,0.19648014564738128,5
